WB_Code,Year,Education_Spending_pct_GDP
BEL,1994,5.41103982925415
BEL,1995,2.98866009712219
BEL,1996,3.04947996139526
BEL,2005,5.79585981369019
BEL,2008,6.33294010162354
BEL,2009,6.43465995788574
BEL,2010,6.44077014923096
BEL,2011,6.38481998443604
BEL,2012,6.56626987457275
BEL,2013,6.60135984420776
BEL,2014,6.55865001678467
BEL,2015,6.46963977813721
BEL,2016,6.48613023757935
BEL,2017,6.44915008544922
BEL,2018,6.38883018493652
BEL,2019,6.32381010055542
BEL,2020,6.75470018386841
BEL,2021,6.38112020492554
BEL,2022,6.27796983718872
BGR,1980,3.52947998046875
BGR,1990,4.45406007766724
BGR,1991,5.42961978912354
BGR,1992,5.26045989990234
BGR,1993,4.95048999786377
BGR,1994,4.1706600189209
BGR,1995,2.37207007408142
BGR,1996,2.23007988929748
BGR,1998,2.73942995071411
BGR,2001,3.38423991203308
BGR,2002,3.38608002662659
BGR,2003,3.99845004081726
BGR,2004,4.24988985061646
BGR,2005,4.10879993438721
BGR,2006,3.90346002578735
BGR,2007,3.680340051651
BGR,2008,4.2190899848938
BGR,2009,4.27429008483887
BGR,2010,3.85746002197266
BGR,2011,3.54690003395081
BGR,2012,3.47650003433227
BGR,2013,4.05766010284424
BGR,2017,4.07755994796753
BGR,2018,4.05202007293701
BGR,2019,4.21429014205933
BGR,2020,4.48297023773193
BGR,2021,4.7092399597168
BGR,2022,4.50109004974365
BLR,1999,6.00001001358032
BLR,2000,6.19661998748779
BLR,2004,5.7122597694397
BLR,2005,5.8710298538208
BLR,2006,6.07696008682251
BLR,2007,5.15210008621216
BLR,2009,4.3689398765564
BLR,2010,5.22003984451294
BLR,2011,4.68479013442993
BLR,2012,4.95964002609253
BLR,2013,5.0094199180603
BLR,2014,4.81832981109619
BLR,2015,4.78750991821289
BLR,2016,4.94654989242554
BLR,2017,4.79500007629395
BLR,2018,4.83656978607178
BLR,2019,4.97948980331421
BLR,2020,4.86263990402222
BLR,2021,4.60641002655029
BLR,2022,4.62823009490967
BLR,2023,4.9514799118042
BRA,1995,4.56816005706787
BRA,1998,4.75665998458862
BRA,1999,3.80062007904053
BRA,2000,3.94893002510071
BRA,2001,3.84468007087708
BRA,2002,3.75037002563477
BRA,2004,3.97447991371155
BRA,2005,4.47908020019531
BRA,2006,4.87060022354126
BRA,2007,4.97425985336304
BRA,2008,5.2688398361206
BRA,2009,5.46355009078979
BRA,2010,5.64879989624023
BRA,2011,5.73741006851196
BRA,2012,5.85510015487671
BRA,2013,5.8388500213623
BRA,2014,5.94848012924194
BRA,2015,6.24105978012085
BRA,2016,6.314040184021
BRA,2017,6.32047986984253
BRA,2018,6.08851003646851
BRA,2019,5.96346998214722
BRA,2020,5.77150011062622
BRA,2021,5.4969801902771
BRA,2022,5.61922979354858
BRB,1971,6.15065002441406
BRB,1972,6.79071998596191
BRB,1973,6.72242021560669
BRB,1974,7.52374982833862
BRB,1976,5.94479990005493
BRB,1977,6.51715993881226
BRB,1991,6.63870000839233
BRB,1999,4.34123992919922
BRB,2000,4.71585988998413
BRB,2001,6.05536985397339
BRB,2002,5.88062000274658
BRB,2003,6.24569988250732
BRB,2004,6.02428007125854
BRB,2005,5.66965007781982
BRB,2007,5.22061014175415
BRB,2008,4.92074012756348
BRB,2009,5.11040019989014
BRB,2010,6.05261993408203
BRB,2012,4.58823013305664
BRB,2013,4.50306987762451
BRB,2014,5.35950994491577
BRB,2015,5.15997517232471
BRB,2016,4.19719982147217
BRB,2017,3.956209897995
BRB,2018,5.40447825597088
BRB,2019,3.72228002548218
BRB,2020,3.86529994010925
BRB,2021,4.49793004989624
BRB,2022,4.14000988006592
BRB,2023,3.7754499912262
BWA,1971,4.38723993301392
BWA,1972,3.90638995170593
BWA,1973,3.2627899646759
BWA,1974,3.67424011230469
BWA,1975,5.64942979812622
BWA,1976,6.06396007537842
BWA,1977,5.40031003952026
BWA,1978,5.95213985443115
BWA,1979,6.14172983169556
BWA,1980,5.46931982040405
BWA,1983,5.55226993560791
BWA,1984,5.55166006088257
BWA,1985,5.65072011947632
BWA,1986,5.18592977523804
BWA,1987,6.11773014068604
BWA,1988,6.15111017227173
BWA,1990,5.73963022232056
BWA,1992,6.84061002731323
BWA,2005,10.6785898208618
BWA,2007,9.04666996002197
BWA,2009,9.8253002166748
BWA,2011,10.8265537416631
BWA,2012,8.1098729741114
BWA,2013,8.0172064061589
BWA,2014,7.88874188960311
BWA,2015,8.39457941644674
BWA,2016,8.73589296358928
BWA,2017,7.80924443947392
BWA,2018,7.9053860532971
BWA,2019,8.3989966033446
BWA,2020,8.05833660991541
CAN,1971,7.6842999458313
CAN,1972,7.58983993530273
CAN,1973,7.01386976242065
CAN,1974,6.66716003417969
CAN,1975,6.42131996154785
CAN,1976,6.69842004776001
CAN,1977,6.71091985702515
CAN,1978,7.07383012771606
CAN,1979,6.69220018386841
CAN,1980,6.46289014816284
CAN,1981,6.409019947052
CAN,1982,6.49725008010864
CAN,1983,6.85547018051147
CAN,1984,6.61841011047363
CAN,1985,6.18943023681641
CAN,1986,6.02058982849121
CAN,1987,6.29827976226807
CAN,1988,6.15022993087769
CAN,1989,6.07406997680664
CAN,1990,5.96922016143799
CAN,1991,6.85951995849609
CAN,1992,6.74663019180298
CAN,1993,7.67834997177124
CAN,1994,6.65829992294312
CAN,1995,6.30476999282837
CAN,1998,5.49377012252808
CAN,1999,5.53079986572266
CAN,2000,5.42331981658935
CAN,2001,4.95303010940552
CAN,2002,4.99308013916016
CAN,2005,4.76588010787964
CAN,2007,4.7664098739624
CAN,2008,4.62612009048462
CAN,2009,4.84057998657227
CAN,2010,5.356369972229
CAN,2011,5.26205015182495
CAN,2013,4.5890097618103
CAN,2014,4.84358978271484
CAN,2015,4.7393798828125
CAN,2016,4.81642007827759
CAN,2017,4.95996999740601
CAN,2018,4.8889799118042
CAN,2019,4.77293014526367
CAN,2020,4.88794994354248
CAN,2021,4.74860000610352
CAN,2022,4.88021993637085
CHE,1970,3.39252996444702
CHE,1971,3.49644994735718
CHE,1972,3.65762996673584
CHE,1973,3.91472005844116
CHE,1974,4.11416006088257
CHE,1975,4.37446022033691
CHE,1976,4.47360992431641
CHE,1977,4.4963698387146
CHE,1978,4.37052011489868
CHE,1979,4.34770011901855
CHE,1980,4.23401021957397
CHE,1981,4.1969199180603
CHE,1982,4.26316976547241
CHE,1983,4.36717987060547
CHE,1984,4.22711992263794
CHE,1985,4.1746301651001
CHE,1986,4.21008014678955
CHE,1987,4.16635990142822
CHE,1988,4.23081016540527
CHE,1989,4.14315986633301
CHE,1990,4.39194011688232
CHE,1991,4.5450701713562
CHE,1993,4.94459009170532
CHE,1994,4.90888977050781
CHE,1995,4.9128999710083
CHE,1996,4.92260980606079
CHE,1998,4.75152015686035
CHE,1999,4.75953006744385
CHE,2000,4.65878009796143
CHE,2001,4.82218980789185
CHE,2002,5.17881011962891
CHE,2003,5.38400983810425
CHE,2004,5.3142900466919
CHE,2005,5.08472013473511
CHE,2006,4.84120988845825
CHE,2007,4.58395004272461
CHE,2008,4.75725984573364
CHE,2009,4.92561006546021
CHE,2010,4.80210018157959
CHE,2011,4.85663986206055
CHE,2012,4.89862012863159
CHE,2013,4.91392993927002
CHE,2014,4.93057012557983
CHE,2015,4.99559020996094
CHE,2016,4.98163986206055
CHE,2017,5.01765012741089
CHE,2018,4.93008995056152
CHE,2019,5.01438999176025
CHE,2020,5.27676010131836
CHE,2021,5.03708982467651
CHE,2022,4.92419004440308
CHL,1974,3.75120997428894
CHL,1975,3.59472990036011
CHL,1978,3.07045006752014
CHL,1979,3.48236989974976
CHL,1980,4.21999979019165
CHL,1981,4.91429996490479
CHL,1987,2.8232901096344
CHL,1990,2.25015997886658
CHL,1993,2.38371992111206
CHL,1994,2.51182007789612
CHL,1995,2.56469988822937
CHL,1996,2.77720999717712
CHL,1997,2.98516988754273
CHL,1998,3.32312989234924
CHL,1999,3.7083899974823
CHL,2000,3.75707006454468
CHL,2002,4.04881000518799
CHL,2003,3.91868996620178
CHL,2004,3.54307007789612
CHL,2005,3.28016996383667
CHL,2006,3.04014992713928
CHL,2007,3.2331600189209
CHL,2008,3.79189991950989
CHL,2009,4.25475978851318
CHL,2010,4.18953990936279
CHL,2011,4.0617299079895
CHL,2013,4.54814004898071
CHL,2014,4.75167989730835
CHL,2015,4.90390014648438
CHL,2016,5.3664698600769
CHL,2017,5.43278980255127
CHL,2018,5.473060131073
CHL,2019,5.62630987167358
CHL,2020,5.62993001937866
CHL,2021,4.99923992156982
CHL,2022,4.89753007888794
CHN,1971,1.38873994350433
CHN,1972,1.60476005077362
CHN,1973,1.65082001686096
CHN,1974,1.76115000247955
CHN,1975,1.70850002765655
CHN,1976,1.81657004356384
CHN,1977,1.74953997135162
CHN,1978,1.95884001255035
CHN,1979,2.14805006980896
CHN,1980,1.91190004348755
CHN,1981,1.94880998134613
CHN,1982,2.03448009490967
CHN,1983,2.07692003250122
CHN,1984,1.99863004684448
CHN,1985,2.00814008712769
CHN,1986,2.06154990196228
CHN,1987,1.80425000190735
CHN,1988,1.76417994499206
CHN,1992,1.65455996990204
CHN,1993,1.65785002708435
CHN,1994,1.98571002483368
CHN,1995,1.84192001819611
CHN,1996,1.85338997840881
CHN,1998,1.84432995319366
CHN,1999,1.88803994655609
CHN,2023,4.00127983093262
CIV,1970,5.86538982391357
CIV,1972,7.53185987472534
CIV,1973,7.04560995101929
CIV,1974,5.69039011001587
CIV,1975,6.78573989868164
CIV,1976,6.46212005615234
CIV,1978,6.75367021560669
CIV,1979,8.23138999938965
CIV,1980,6.85975980758667
CIV,1992,6.78113985061646
CIV,1993,6.50304985046387
CIV,1994,4.78869009017944
CIV,1995,4.3014497756958
CIV,1996,2.72476005554199
CIV,1997,2.61811995506287
CIV,1998,2.43498992919922
CIV,1999,2.68529009819031
CIV,2000,2.40031003952026
CIV,2001,2.44477009773254
CIV,2002,2.81048011779785
CIV,2003,2.86437010765076
CIV,2004,2.91176009178162
CIV,2005,2.91944003105164
CIV,2006,2.8199999332428
CIV,2007,3.01613998413086
CIV,2008,3.09853005409241
CIV,2009,3.1739399433136
CIV,2010,3.24651002883911
CIV,2011,2.86576008796692
CIV,2012,3.4344699382782
CIV,2013,3.45860004425049
CIV,2014,3.31416988372803
CIV,2015,3.49412989616394
CIV,2016,3.93593001365662
CIV,2017,3.73654007911682
CIV,2018,3.21164989471436
CIV,2019,3.4130699634552
CIV,2020,3.78674006462097
CIV,2021,3.32718992233276
CIV,2022,3.51197004318237
CIV,2023,3.42617011070252
CMR,1971,3.07986998558044
CMR,1972,3.36388993263245
CMR,1982,2.98497009277344
CMR,1983,3.4968900680542
CMR,1984,3.24637007713318
CMR,1986,2.84834003448486
CMR,1987,2.93091011047363
CMR,1988,2.71473002433777
CMR,1989,2.64896011352539
CMR,1990,3.28710007667542
CMR,1991,3.22023010253906
CMR,1992,2.75099992752075
CMR,2000,1.70284998416901
CMR,2001,2.29733991622925
CMR,2003,2.82259011268616
CMR,2004,2.79530000686646
CMR,2005,2.65651988983154
CMR,2006,2.53991007804871
CMR,2007,2.87815999984741
CMR,2008,2.49827003479004
CMR,2009,2.90790009498596
CMR,2010,2.84803009033203
CMR,2011,2.65336990356445
CMR,2012,2.60306000709534
CMR,2013,2.6554799079895
CMR,2014,2.58396005630493
CMR,2015,2.65791988372803
CMR,2016,2.56234002113342
CMR,2017,3.05962991714477
CMR,2018,3.03096008300781
CMR,2019,3.0473994932468
CMR,2020,3.10390139858492
CMR,2021,2.8493076272306
CMR,2022,2.65952378267367
CMR,2023,2.83907623667935
COL,1979,1.75434005260468
COL,1980,1.72912001609802
COL,1981,2.59723997116089
COL,1984,3.00429010391235
COL,1985,2.71527004241943
COL,1989,2.70525002479553
COL,1998,3.92644000053406
COL,1999,4.44080018997192
COL,2000,3.5112099647522
COL,2001,3.70867991447449
COL,2002,4.26812982559204
COL,2003,4.32513999938965
COL,2004,4.07934999465942
COL,2005,4.02098989486694
COL,2006,3.91671991348267
COL,2007,4.08301019668579
COL,2008,3.9387800693512
COL,2009,4.77651977539062
COL,2010,4.83382987976074
COL,2011,4.46608018875122
COL,2012,4.37038993835449
COL,2013,4.87855005264282
COL,2014,4.62945985794067
COL,2015,4.47038984298706
COL,2016,4.47721004486084
COL,2017,4.53551006317139
COL,2018,4.44910001754761
COL,2019,4.51069021224976
COL,2020,5.26166009902954
CRI,1980,7.34716987609863
CRI,1982,4.88506984710693
CRI,1983,4.95777988433838
CRI,1986,4.42026996612549
CRI,1988,4.01322984695435
CRI,1989,4.07784986495972
CRI,1995,3.35272002220154
CRI,1996,3.89071989059448
CRI,1999,5.39436006546021
CRI,2000,4.66695022583008
CRI,2001,4.83202981948853
CRI,2002,5.15044021606445
CRI,2003,5.13373994827271
CRI,2004,4.89062976837158
CRI,2006,4.61613988876343
CRI,2007,4.6345100402832
CRI,2008,4.88697004318237
CRI,2009,6.01030015945435
CRI,2010,6.56574010848999
CRI,2011,6.37988996505737
CRI,2012,6.58239984512329
CRI,2013,6.68739986419678
CRI,2014,6.67952013015747
CRI,2015,6.87349987030029
CRI,2016,6.89395999908447
CRI,2017,7.06980991363525
CRI,2018,6.76991987228394
CRI,2019,6.73808002471924
CRI,2020,6.62898015975952
CRI,2021,6.24841976165771
CUB,1980,8.36909008026123
CUB,1991,7.14496994018555
CUB,1993,7.07476997375488
CUB,1994,5.61948013305664
CUB,1998,6.20873022079468
CUB,1999,6.75523996353149
CUB,2000,7.70481014251709
CUB,2001,8.3580904006958
CUB,2002,9.57116985321045
CUB,2003,9.9408597946167
CUB,2004,10.2682304382324
CUB,2005,10.5577802658081
CUB,2006,9.05716991424561
CUB,2007,11.8682098388672
CUB,2008,14.0590801239014
CUB,2009,13.1248598098755
CUB,2010,12.8373098373413
CUB,2012,11.5516604913797
CUB,2013,10.67169596101
CUB,2014,9.6074568445536
CUB,2015,8.9633578559392
CUB,2016,9.01309318032688
CUB,2017,8.44413540438793
CUB,2018,8.02498461098619
CUB,2019,9.04700486137163
CUB,2020,11.5248184008093
CUB,2021,9.3858620562531
CUB,2022,8.44086351669284
CYP,1975,4.33502006530762
CYP,1976,3.81970000267029
CYP,1977,3.38548994064331
CYP,1978,3.31234002113342
CYP,1979,3.35313010215759
CYP,1980,3.42600989341736
CYP,1981,3.79132008552551
CYP,1982,3.73178005218506
CYP,1984,3.60191011428833
CYP,1985,3.58696007728577
CYP,1986,3.48897004127502
CYP,1987,3.4487099647522
CYP,1988,3.37546992301941
CYP,1989,3.37627005577087
CYP,1990,3.33924007415771
CYP,1991,3.57539010047913
CYP,1992,3.78029990196228
CYP,1993,4.09555006027222
CYP,1994,4.15996980667114
CYP,1995,3.74123001098633
CYP,1999,4.7720799446106
CYP,2000,4.98954010009766
CYP,2001,5.11552000045776
CYP,2002,5.58166980743408
CYP,2003,6.6702299118042
CYP,2004,6.11772012710571
CYP,2005,6.28667020797729
CYP,2006,6.33027982711792
CYP,2007,6.28083992004395
CYP,2008,6.72277021408081
CYP,2009,7.20547008514404
CYP,2010,6.52559995651245
CYP,2011,6.52042007446289
CYP,2013,6.46747016906738
CYP,2014,6.42111015319824
CYP,2015,6.30491018295288
CYP,2016,6.11811017990112
CYP,2017,5.69961977005005
CYP,2019,5.16293001174927
CYP,2020,5.56462001800537
CYP,2021,5.08243989944458
CYP,2022,4.73588991165161
CZE,1992,3.72543001174927
CZE,1993,4.12947988510132
CZE,1994,4.61731004714966
CZE,1995,4.48583984375
CZE,1996,4.21885013580322
CZE,1998,3.55989003181458
CZE,1999,3.64440989494324
CZE,2000,3.61999011039734
CZE,2001,3.71490001678467
CZE,2002,3.93903994560242
CZE,2003,4.10311985015869
CZE,2004,3.98130011558533
CZE,2005,3.86250996589661
CZE,2006,4.19624996185303
CZE,2007,3.85006999969482
CZE,2008,3.73207998275757
CZE,2009,4.1553201675415
CZE,2010,3.99341988563538
CZE,2011,4.2078800201416
CZE,2012,4.19049978256226
CZE,2013,4.02132987976074
CZE,2014,3.93603992462158
CZE,2015,5.71913003921509
CZE,2016,5.50080013275146
CZE,2017,3.75573992729187
CZE,2018,4.21541023254395
CZE,2019,4.46737003326416
CZE,2020,4.62503004074097
CZE,2021,4.65163993835449
CZE,2022,4.30291986465454
DEU,1993,4.39173984527588
DEU,1994,4.31664991378784
DEU,1995,4.41835021972656
DEU,1996,4.47798013687134
DEU,1998,4.44445991516113
DEU,2008,4.47337007522583
DEU,2010,4.99525022506714
DEU,2011,4.88583993911743
DEU,2012,4.83153009414673
DEU,2013,4.83911991119385
DEU,2014,4.82582998275757
DEU,2015,4.76157999038696
DEU,2016,4.74631023406982
DEU,2017,4.77830982208252
DEU,2018,4.88400983810425
DEU,2019,5.02757978439331
DEU,2020,5.51600980758667
DEU,2021,5.36734008789062
DEU,2022,5.23916006088257
DJI,1999,7.62947988510132
DJI,2000,9.65999984741211
DJI,2001,7.80542993545532
DJI,2002,8.44760036468506
DJI,2003,8.88984966278076
DJI,2004,9.26467037200928
DJI,2005,8.36588954925537
DJI,2006,8.27877998352051
DJI,2007,8.40625
DJI,2010,4.49022006988525
DJI,2012,6.35127551762696
DJI,2013,4.64782533103312
DJI,2014,4.38407521258509
DJI,2015,3.59894990921021
DJI,2016,3.92226004600525
DJI,2017,3.73344993591309
DJI,2018,3.75143003463745
DNK,1970,5.95553016662598
DNK,1971,6.39341020584106
DNK,1972,6.48179006576538
DNK,1973,6.26864004135132
DNK,1974,6.588210105896
DNK,1975,6.72234010696411
DNK,1977,5.68040990829468
DNK,1978,5.75755977630615
DNK,1979,5.58436012268066
DNK,1980,5.93732976913452
DNK,1986,5.86020994186401
DNK,1987,6.09093999862671
DNK,1988,6.33603000640869
DNK,1989,5.84319019317627
DNK,1991,5.59853982925415
DNK,1993,7.77740001678467
DNK,1994,7.47798013687134
DNK,1995,7.47743988037109
DNK,1996,7.89130020141602
DNK,1998,8.11201000213623
DNK,1999,7.93460988998413
DNK,2000,8.09000015258789
DNK,2001,8.21094989776611
DNK,2002,8.20600032806396
DNK,2003,8.10984039306641
DNK,2004,8.18766021728516
DNK,2005,8.0647497177124
DNK,2006,7.71623992919922
DNK,2007,7.59681987762451
DNK,2008,7.44195985794067
DNK,2009,8.41279983520508
DNK,2010,8.55025005340576
DNK,2011,8.47716045379639
DNK,2012,7.24570989608765
DNK,2013,8.46864032745361
DNK,2014,7.63833999633789
DNK,2016,7.71534013748169
DNK,2017,7.3700098991394
DNK,2018,7.32746982574463
DNK,2019,7.27587985992432
DNK,2020,7.38573980331421
DNK,2021,6.95915985107422
DNK,2022,6.35586977005005
DOM,1970,2.64078998565674
DOM,1982,1.53891003131866
DOM,1983,1.46382999420166
DOM,1984,1.33455002307892
DOM,1985,1.21019005775452
DOM,1993,0.773949980735779
DOM,1994,0.893369972705841
DOM,1995,1.03330004215241
DOM,1996,1.22724997997284
DOM,2000,1.88829004764557
DOM,2001,1.96782994270325
DOM,2002,1.9140100479126
DOM,2003,1.84465003013611
DOM,2007,2.04678988456726
DOM,2010,1.88728788680129
DOM,2011,1.87925755786153
DOM,2013,3.62818152019188
DOM,2014,3.62243443144513
DOM,2015,3.60400277306673
DOM,2016,3.85049560792469
DOM,2017,3.92026752279272
DOM,2018,3.92849467476802
DOM,2019,4.04276873126053
DOM,2020,4.51769850778985
DOM,2021,3.58043271614957
DOM,2022,3.61088872070271
DOM,2023,3.7606477375256
DZA,1979,7.18201017379761
DZA,1980,6.59742021560669
DZA,2008,4.11142015457153
DZA,2010,8.6917709007891
DZA,2011,9.12453448642892
DZA,2012,7.02950889772261
DZA,2013,6.65906035504841
DZA,2014,6.54889841545277
DZA,2015,6.17633014564047
DZA,2016,6.50210843472458
DZA,2017,5.73482350888796
DZA,2018,5.8127512720176
DZA,2019,5.57536563446523
DZA,2020,6.19391724496515
DZA,2021,5.51403281769924
DZA,2022,4.74924673000603
DZA,2023,5.61015717726636
ECU,1970,2.00283002853394
ECU,1971,1.87940001487732
ECU,1977,2.41883993148804
ECU,1984,4.20342016220093
ECU,1985,5.23334980010986
ECU,1986,6.87237977981567
ECU,1995,1.99764001369476
ECU,1998,2.19536995887756
ECU,1999,1.54734003543854
ECU,2000,1.20265996456146
ECU,2009,4.51763010025024
ECU,2010,4.60028982162476
ECU,2011,4.74424982070923
ECU,2012,4.65310001373291
ECU,2013,4.92997980117798
ECU,2014,5.21020984649658
ECU,2015,5.10570001602173
ECU,2016,4.46397668804552
ECU,2017,4.60667733499397
ECU,2018,4.6250260585881
ECU,2019,4.2457799911499
ECU,2020,4.26103019714355
ECU,2021,3.64776992797852
ECU,2022,3.59897994995117
ECU,2023,3.89365005493164
ERI,1996,1.63855004310608
ERI,1998,4.62058019638062
ERI,1999,5.26281023025513
ERI,2001,4.0471601486206
ERI,2002,3.52390003204346
ERI,2004,3.14896988868713
ERI,2006,2.12700009346008
ESP,1970,1.83431994915009
ESP,1971,1.89063000679016
ESP,1972,2.0661199092865
ESP,1974,1.46060001850128
ESP,1976,1.900750041008
ESP,1977,2.07864999771118
ESP,1978,2.23232007026672
ESP,1979,2.33973002433777
ESP,1987,3.13040995597839
ESP,1988,3.33067989349365
ESP,1989,3.5543200969696
ESP,1990,3.63618993759155
ESP,1991,3.74502992630005
ESP,1992,3.83991003036499
ESP,1993,4.24792003631592
ESP,1994,4.48788022994995
ESP,1995,4.43779993057251
ESP,1996,4.45979976654053
ESP,1998,4.29121017456055
ESP,1999,4.26387977600098
ESP,2000,4.16786003112793
ESP,2001,4.11147022247315
ESP,2002,4.13351011276245
ESP,2003,4.17126989364624
ESP,2004,4.15485000610352
ESP,2005,4.14090013504028
ESP,2006,4.18001985549927
ESP,2007,4.24615001678467
ESP,2008,4.51629018783569
ESP,2009,4.89520978927612
ESP,2010,4.8360800743103
ESP,2011,4.71897983551025
ESP,2012,4.46011018753052
ESP,2013,4.32851982116699
ESP,2014,4.27524995803833
ESP,2015,4.24902009963989
ESP,2016,4.19328022003174
ESP,2017,4.17845010757446
ESP,2018,4.15046977996826
ESP,2019,4.20255994796753
ESP,2020,4.85116004943848
ESP,2021,4.81315994262695
ESP,2022,4.58553981781006
EST,1992,5.28141021728516
EST,1993,5.69822978973389
EST,1994,5.49428987503052
EST,1995,5.89866018295288
EST,1996,6.0549201965332
EST,1997,6.33788013458252
EST,1998,6.23536014556885
EST,1999,6.65249013900757
EST,2000,5.33945989608765
EST,2001,5.23217010498047
EST,2002,5.433030128479
EST,2003,5.27171993255615
EST,2004,4.87566995620728
EST,2005,4.80935001373291
EST,2007,4.6196699142456
EST,2008,5.48375988006592
EST,2009,5.9597601890564
EST,2010,5.51753997802734
EST,2011,4.99514007568359
EST,2012,4.67340993881226
EST,2013,4.78006982803345
EST,2014,4.32586002349854
EST,2015,5.05127000808716
EST,2016,5.05511999130249
EST,2017,4.86288022994995
EST,2018,5.13962984085083
EST,2019,5.16415023803711
EST,2020,5.44180011749268
EST,2021,5.21514987945557
EST,2022,5.20733976364136
FIN,1970,5.41300010681152
FIN,1971,5.33090019226074
FIN,1972,5.00775003433228
FIN,1973,5.09291982650757
FIN,1974,4.48191022872925
FIN,1975,5.032790184021
FIN,1976,5.22785997390747
FIN,1979,4.79649019241333
FIN,1980,4.82531976699829
FIN,1981,4.83411979675293
FIN,1982,4.78051996231079
FIN,1983,4.8572301864624
FIN,1984,4.70050001144409
FIN,1985,5.0471601486206
FIN,1986,5.10178995132446
FIN,1987,5.20250988006592
FIN,1988,5.06788015365601
FIN,1989,5.07349014282227
FIN,1990,5.33860015869141
FIN,1991,6.33646011352539
FIN,1992,6.52018976211548
FIN,1993,7.49572992324829
FIN,1994,6.86486005783081
FIN,1995,6.81648015975952
FIN,1996,6.86610984802246
FIN,1999,5.87123012542725
FIN,2000,5.71163988113403
FIN,2001,5.84084987640381
FIN,2002,6.01865005493164
FIN,2003,6.168869972229
FIN,2004,6.15823984146118
FIN,2005,6.02582979202271
FIN,2006,5.92960977554321
FIN,2007,5.67164993286133
FIN,2008,5.83046007156372
FIN,2009,6.45998001098633
FIN,2010,6.504310131073
FIN,2011,6.45624017715454
FIN,2012,7.1715497970581
FIN,2013,7.15288019180298
FIN,2014,7.13832998275757
FIN,2015,7.07199001312256
FIN,2016,6.90873003005981
FIN,2017,6.40826988220215
FIN,2018,6.31771993637085
FIN,2019,6.45300006866455
FIN,2020,6.6812801361084
FIN,2021,6.58820009231567
FIN,2022,6.37603998184204
FJI,1979,5.19760990142822
FJI,1981,5.82120990753174
FJI,1983,6.48669004440308
FJI,1989,4.83109998703003
FJI,1998,5.52470016479492
FJI,1999,5.16864013671875
FJI,2000,5.87773990631104
FJI,2001,5.6431097984314
FJI,2002,6.27586984634399
FJI,2004,6.20915985107422
FJI,2005,5.16705989837646
FJI,2006,5.6553201675415
FJI,2007,5.89472007751465
FJI,2008,4.25357007980347
FJI,2009,4.49847984313965
FJI,2011,4.17305994033813
FJI,2012,4.46150592221937
FJI,2013,3.88288998603821
FJI,2014,3.76960923580896
FJI,2015,4.80931781024695
FJI,2016,4.83590249175322
FJI,2017,4.65119160575452
FJI,2018,4.79706049383602
FJI,2019,5.15273175975853
FJI,2020,5.80519512902055
FJI,2021,4.8526862712935
FJI,2022,3.93839539074194
FJI,2023,4.24679790890603
FRA,1970,3.46544003486633
FRA,1971,3.20760011672974
FRA,1972,3.39037990570068
FRA,1973,3.25571990013123
FRA,1974,4.27874994277954
FRA,1975,4.47882986068726
FRA,1976,4.47070980072021
FRA,1977,4.47384023666382
FRA,1978,4.38827991485596
FRA,1979,4.32152986526489
FRA,1980,4.34960985183716
FRA,1981,4.78016996383667
FRA,1982,4.90848016738892
FRA,1983,4.9094500541687
FRA,1984,4.91992998123169
FRA,1985,4.90402984619141
FRA,1986,4.74809980392456
FRA,1987,4.66263008117676
FRA,1988,4.58078002929688
FRA,1989,4.49351978302002
FRA,1990,4.5553297996521
FRA,1991,4.8809700012207
FRA,1992,4.77560997009277
FRA,1993,5.46441984176636
FRA,1994,5.65956020355225
FRA,1995,5.81204986572266
FRA,1996,5.7811598777771
FRA,1998,5.71148014068604
FRA,2017,5.46482992172241
FRA,2018,5.42540979385376
FRA,2019,5.36638021469116
FRA,2020,5.65872001647949
FRA,2021,5.41742992401123
FRA,2022,5.32435989379883
GAB,1992,2.80552005767822
GAB,1998,3.41966009140015
GAB,1999,3.08122992515564
GAB,2000,3.82709002494812
GAB,2010,3.07808995246887
GAB,2011,2.987459897995
GAB,2012,3.01340007781982
GAB,2013,3.02971005439758
GAB,2014,2.66667008399963
GAB,2015,2.82435985823512
GAB,2016,2.66773089670199
GAB,2017,3.55570801059931
GAB,2018,3.071542956299
GAB,2019,2.87430983233369
GAB,2020,3.39874087928788
GAB,2021,2.7007928993976
GAB,2022,2.20773650357931
GAB,2023,2.31594287726056
GBR,1971,5.03205013275146
GBR,1972,5.15937995910645
GBR,1973,5.44860982894897
GBR,1974,5.39099979400635
GBR,1975,6.26878023147583
GBR,1976,6.42422008514404
GBR,1977,6.06335020065308
GBR,1980,5.07011985778809
GBR,1981,5.2884202003479
GBR,1982,5.1887001991272
GBR,1983,5.06150007247925
GBR,1984,4.89905977249146
GBR,1985,4.5940899848938
GBR,1986,4.38083982467651
GBR,1987,4.37180995941162
GBR,1988,4.26831007003784
GBR,1989,4.12511014938354
GBR,1990,4.05552005767822
GBR,1991,4.1224799156189
GBR,1992,4.3344898223877
GBR,1994,4.850830078125
GBR,1995,4.83926010131836
GBR,1996,4.37826013565063
GBR,1998,4.20707988739014
GBR,1999,3.988450050354
GBR,2000,4.01821994781494
GBR,2001,4.10014009475708
GBR,2002,4.61192989349365
GBR,2003,4.8012900352478
GBR,2004,4.73554992675781
GBR,2005,4.92976999282837
GBR,2006,4.97649002075195
